Date,Open,High,Low,Close,Volume
2025-05-26,75200.0,79500.0,74700.0,78900.0,1999042
2025-05-27,79400.0,80000.0,78000.0,78800.0,1500108
2025-05-28,79200.0,79600.0,76300.0,76500.0,2049074
2025-05-29,77300.0,78800.0,76600.0,78100.0,1439566
2025-05-30,78400.0,78700.0,76300.0,78000.0,2995093
2025-06-02,77600.0,79100.0,76500.0,77800.0,1499970
2025-06-04,77500.0,77600.0,75600.0,76800.0,1957149
2025-06-05,77500.0,79400.0,77200.0,78000.0,2446125
2025-06-09,77800.0,77800.0,75000.0,75600.0,2388406
2025-06-10,76200.0,79700.0,75800.0,78900.0,4552742
2025-06-11,81400.0,81400.0,78300.0,79400.0,2671173
2025-06-12,79600.0,86600.0,79600.0,84000.0,11376916
2025-06-13,84000.0,85000.0,81100.0,84700.0,4055268
2025-06-16,84100.0,85700.0,82700.0,85300.0,3234826
2025-06-17,87500.0,93800.0,86900.0,92000.0,11084468
2025-06-18,91400.0,95800.0,91200.0,92400.0,5032513
2025-06-19,92200.0,93300.0,87300.0,89200.0,3862329
2025-06-20,88300.0,91400.0,86400.0,88600.0,2973226
2025-06-23,87000.0,88200.0,86000.0,86300.0,1907520
2025-06-24,87300.0,88800.0,84500.0,87400.0,2679955
2025-06-25,88400.0,89300.0,82100.0,82500.0,3391991
2025-06-26,83000.0,83500.0,78600.0,80300.0,2781027
2025-06-27,82000.0,82400.0,79000.0,79400.0,1769254
2025-06-30,79400.0,82200.0,79100.0,79400.0,1849414
2025-07-01,80300.0,81200.0,77800.0,78800.0,1537506
2025-07-02,79300.0,79600.0,76000.0,76600.0,1734906
2025-07-03,76700.0,77800.0,75700.0,77000.0,1461348
2025-07-04,76800.0,76900.0,72300.0,73100.0,2445898
2025-07-07,71500.0,75000.0,71500.0,73900.0,1264357
2025-07-08,76100.0,77900.0,75100.0,76700.0,1885968
2025-07-09,79000.0,79200.0,77500.0,78100.0,1441793
2025-07-10,78100.0,80000.0,76900.0,78200.0,1733988
2025-07-11,78600.0,78800.0,77100.0,77500.0,1242558
2025-07-14,76800.0,78500.0,75800.0,76600.0,972322
2025-07-15,76800.0,78100.0,76500.0,78000.0,780893
2025-07-16,78400.0,79700.0,77300.0,78000.0,1212567
2025-07-17,78800.0,81900.0,77800.0,80700.0,2879405
2025-07-18,81600.0,81700.0,79000.0,80400.0,1353803
2025-07-21,82800.0,85100.0,82300.0,84400.0,2654951
2025-07-22,84600.0,86500.0,83100.0,86100.0,2345933
2025-07-23,85900.0,87000.0,82300.0,83500.0,2031904
2025-07-24,84100.0,90000.0,84100.0,88800.0,6358841
2025-07-25,88000.0,90500.0,86200.0,90000.0,2582320
2025-07-28,94000.0,98100.0,92800.0,97600.0,8088069
2025-07-29,100100.0,101700.0,95100.0,96800.0,8189040
2025-07-30,99400.0,101600.0,97100.0,99000.0,5150754
2025-07-31,103700.0,114900.0,102800.0,112300.0,14226437
2025-08-01,116200.0,118000.0,109500.0,117400.0,9262548
2025-08-04,114800.0,116900.0,108500.0,114300.0,5049581
2025-08-05,114500.0,117300.0,113100.0,116100.0,3300902
2025-08-06,113800.0,115100.0,111500.0,114200.0,2253902
2025-08-07,115100.0,119400.0,114200.0,117000.0,3705475
2025-08-08,116500.0,118900.0,114500.0,117700.0,2059977
2025-08-11,114600.0,114600.0,107000.0,107000.0,5606247
2025-08-12,106700.0,110100.0,102200.0,104000.0,3192221
2025-08-13,105500.0,108200.0,103400.0,106300.0,2295639
2025-08-14,106500.0,109500.0,104700.0,106600.0,2250745
2025-08-18,106600.0,111000.0,106600.0,109200.0,2108944
2025-08-19,110200.0,110500.0,105000.0,106000.0,1705666
2025-08-20,102000.0,107000.0,99100.0,105200.0,3086401
2025-08-21,106000.0,111700.0,105900.0,111400.0,2329291
2025-08-22,113000.0,116000.0,112400.0,114000.0,2384774
2025-08-25,116300.0,116400.0,109200.0,114900.0,3404521
2025-08-26,119300.0,119400.0,107200.0,107800.0,5715081
2025-08-27,110900.0,113000.0,108400.0,110900.0,3269360
2025-08-28,108900.0,110700.0,106100.0,109800.0,1733882
2025-08-29,109400.0,114200.0,108800.0,112000.0,2568211
2025-09-01,112600.0,116600.0,111300.0,116400.0,2631238
2025-09-02,118200.0,123700.0,116700.0,123200.0,4364919
2025-09-03,123800.0,123800.0,116700.0,117700.0,3438865
2025-09-04,116100.0,120900.0,115500.0,118900.0,2091765
2025-09-05,115000.0,115000.0,110100.0,112500.0,19178685
2025-09-08,111800.0,112900.0,109700.0,110900.0,2083291
2025-09-09,112700.0,112800.0,109700.0,110000.0,1777225
2025-09-10,109600.0,111000.0,108500.0,110700.0,2229298
2025-09-11,111700.0,112600.0,110300.0,112600.0,2813669
2025-09-12,112400.0,114000.0,110200.0,113200.0,1929822
2025-09-15,111300.0,111400.0,109400.0,109500.0,1503737
2025-09-16,110000.0,112100.0,110000.0,110800.0,1261066
2025-09-17,114600.0,115200.0,111800.0,113000.0,2359178
2025-09-18,112500.0,114200.0,110500.0,110800.0,1438433
2025-09-22,111000.0,111000.0,109000.0,109600.0,1182021
2025-09-23,108300.0,111900.0,107900.0,110500.0,1661930
2025-09-24,111300.0,111800.0,109600.0,110600.0,981430
2025-09-25,110700.0,112300.0,109300.0,109600.0,1255970
2025-09-26,109800.0,110200.0,105100.0,107000.0,1368632
2025-09-29,105600.0,107400.0,105200.0,107000.0,1018809
2025-09-30,107200.0,111000.0,106800.0,110300.0,1409352
2025-10-01,110200.0,112000.0,109000.0,110400.0,1099877
2025-10-02,110700.0,111500.0,109100.0,110650.0,1191342
2025-10-10,110700.0,110800.0,107000.0,109300.0,1406682
2025-10-13,108000.0,113000.0,107700.0,109400.0,1657628
2025-10-14,109400.0,111400.0,99600.0,103100.0,3853812
2025-10-15,104200.0,106800.0,103400.0,105100.0,1595415
2025-10-16,108700.0,112000.0,107700.0,109100.0,2020291
2025-10-17,113200.0,113700.0,105500.0,107200.0,3468221
2025-10-20,109400.0,114500.0,108300.0,113700.0,3226161
2025-10-21,115600.0,121400.0,113900.0,120700.0,4394249
2025-10-22,123900.0,132800.0,118000.0,132400.0,6520651
2025-10-23,129300.0,138300.0,128600.0,134900.0,5914162
2025-10-24,134400.0,136700.0,131800.0,135200.0,2516846
2025-10-27,140400.0,143500.0,134500.0,139700.0,4505399
2025-10-28,137100.0,137100.0,129300.0,131500.0,3506856
2025-10-29,133500.0,134700.0,127200.0,131900.0,4039971
2025-10-30,149600.0,151600.0,137500.0,141000.0,6605801
2025-10-31,136900.0,141600.0,133700.0,137600.0,3867152
2025-11-03,141100.0,144000.0,137600.0,138800.0,3952415
2025-11-04,138800.0,140000.0,135000.0,136600.0,2604923
2025-11-05,136000.0,136000.0,120000.0,126400.0,4289853
2025-11-06,129400.0,131800.0,123000.0,123000.0,2066794
2025-11-07,119000.0,139100.0,117000.0,126800.0,4418401
2025-11-10,128100.0,130500.0,124600.0,129600.0,1860111
2025-11-11,130100.0,134500.0,126300.0,126600.0,2065914
2025-11-12,127100.0,129400.0,125700.0,126500.0,1031163
2025-11-13,126500.0,130600.0,123800.0,130500.0,1627651
2025-11-14,126800.0,132500.0,125700.0,129100.0,2817706
2025-11-17,131200.0,133800.0,129300.0,130900.0,1331927
2025-11-18,129200.0,133700.0,127500.0,127800.0,1712956
2025-11-19,129200.0,129200.0,121100.0,123000.0,1433995
2025-11-20,124600.0,127100.0,124200.0,125000.0,817151
2025-11-21,121200.0,122400.0,119000.0,119800.0,877135
2025-11-24,120800.0,121100.0,115500.0,118800.0,3089480
2025-11-25,120000.0,121100.0,112200.0,113000.0,1722922
2025-11-26,113000.0,114900.0,111000.0,113900.0,1161054
2025-11-27,113500.0,113600.0,110000.0,110500.0,1348372
2025-11-28,110000.0,111400.0,107100.0,107800.0,1800329
2025-12-01,108700.0,109500.0,104300.0,105000.0,1316451
2025-12-02,106200.0,110600.0,105500.0,106100.0,1578148
2025-12-03,108400.0,109000.0,106700.0,108200.0,813697
2025-12-04,109300.0,109300.0,105800.0,106500.0,835236
2025-12-05,106900.0,108500.0,105700.0,108500.0,767742
2025-12-08,113700.0,114000.0,110500.0,114000.0,1936008
2025-12-09,112600.0,115900.0,112100.0,115200.0,1213523
2025-12-10,113900.0,114000.0,111800.0,112500.0,1071257
2025-12-11,113600.0,113800.0,111000.0,113100.0,1244846
2025-12-12,113800.0,114500.0,112400.0,114100.0,1900731
2025-12-15,112700.0,114400.0,111600.0,113300.0,898036
2025-12-16,113300.0,113300.0,108500.0,108700.0,1219583
2025-12-17,109900.0,110000.0,106600.0,108300.0,745191
2025-12-18,104800.0,106000.0,103500.0,103500.0,1093229
2025-12-19,104500.0,109500.0,103700.0,109500.0,1696060
2025-12-22,112700.0,112700.0,109100.0,109700.0,992142
2025-12-23,117600.0,124800.0,114700.0,123400.0,8971820
2025-12-24,130800.0,130800.0,117800.0,119000.0,6204256
2025-12-26,120600.0,121800.0,115800.0,116500.0,2715108
2025-12-29,115300.0,117700.0,115100.0,115600.0,1564314
2025-12-30,114600.0,115000.0,113200.0,113600.0,1082149
2026-01-02,113700.0,115400.0,111500.0,114700.0,1511307
2026-01-05,113300.0,119000.0,113000.0,117900.0,2268773
2026-01-06,118100.0,120900.0,115800.0,119800.0,2251742
2026-01-07,119800.0,124200.0,118700.0,121200.0,2606259
2026-01-08,122700.0,131900.0,121900.0,129700.0,6916119
2026-01-09,129500.0,134700.0,127100.0,134400.0,4732814
2026-01-12,135200.0,148500.0,133700.0,145700.0,9140134
2026-01-13,144500.0,149900.0,143900.0,149900.0,5116633
2026-01-14,148200.0,148200.0,140100.0,142000.0,4302491
2026-01-15,145100.0,152400.0,143900.0,148900.0,4316335
2026-01-16,149800.0,151100.0,144600.0,147000.0,2175830
2026-01-19,149300.0,149400.0,146100.0,148800.0,1856620
2026-01-20,149000.0,149400.0,144000.0,147100.0,1773393
2026-01-21,141400.0,143900.0,140100.0,142000.0,2146585
